year,latitude,longitude,depth,mag
2008,34.261,69.577,12.8,3.8
2008,35.737,88.278,10,3.7
2008,36.224,71.384,102.4,4.6
2008,34.715,73.659,35,3.9
2008,35.389,81.349,16.8,3.8
2008,5.193,93.2,11.2,3.8
2008,15.681,96.177,35,4
2008,15.583,96.081,35,5.2
2008,36.241,70.949,106.2,4.7
2008,36.086,73.7,56.8,4.7
2008,29.866,90.613,10,3.6
2008,8.443,93.891,51.1,4.5
2008,23.394,90.691,10,4.2
2008,23.398,90.732,10,4.5
2008,30.99,83.522,10,4.2
2008,31.149,83.746,10,4.1
2008,36.501,71.02,188.4,4.2
2008,36.642,69.716,140.2,3.8
2008,34.465,70.677,35,3.3
2008,28.579,86.671,69.2,4
2008,4.503,96.859,155.5,4.4
2008,36.762,71.06,210.6,3.6
2008,30.678,83.281,10,3.7
2008,5.249,94.317,35,4.7
2008,36.491,71.275,219.8,5
2008,10.932,91.784,11.6,5
2008,29.679,95.478,35,3.7
2008,36.501,71.332,225.4,4.5
2008,36.605,70.576,174.4,4.7
2008,30.768,83.62,10,3.5
2008,17.438,73.915,10,5
2008,36.589,71.046,250.5,4.8
2008,10.848,91.805,10,4.3
2008,13.494,92.724,10,4.9
2008,30.738,83.273,10,4.1
2008,30.625,83.128,10,3.7
2008,10.327,92.972,57.2,4.3
2008,36.602,71.36,129.5,4.5
2008,32.581,76.381,23.6,3.9
2008,30.548,83.046,10,3.6
2008,36.683,71.254,215.2,3.9
2008,33.132,97.028,10,4
2008,36.579,71.412,225.9,3.9
2008,30.83,83.463,10,3.9
2008,37.124,71.567,106.4,4.4
2008,9.054,93.183,30.3,4.1
2008,26.662,96.773,60.8,4.2
2008,30.693,83.386,10,4.4
2008,30.36,69.619,31.1,4
2008,30.651,70.022,35,4.2
2008,36.539,71.227,93.2,3.9
2008,36.093,69.169,118.9,4.7
2008,31.022,83.707,10,3.6
2008,30.795,83.397,7.3,5.4
2008,30.759,83.427,10,4.8
2008,30.783,83.591,10,5.3
2008,30.74,83.174,10,3.5
2008,36.474,71.558,106.8,4.4
2008,36.002,76.937,54.7,3.4
2008,34.524,69.602,11.9,4.1
2008,4.927,94.288,35,4.3
2008,30.6,83.294,10,3.7
2008,36.409,71.286,107,4.6
2008,15.758,94.683,35,4.5
2008,12.943,92.389,40.3,5
2008,30.507,83.133,10,4
2008,24.923,97.758,17.1,4.2
2008,8.565,93.453,35,4.3
2008,36.487,70.934,191.5,5.8
2008,36.322,71.207,154.9,3.9
2008,10.301,93.737,33.4,4.1
2008,30.804,83.261,20.9,3.9
2008,36.536,71.291,230.4,5.4
2008,30.739,83.187,6.4,3.6
2008,26.017,95.131,80.8,4.4
2008,30.548,83.295,10,3.7
2008,30.782,83.362,6.9,4.2
2008,30.279,80.349,10,5
2008,9.929,93.062,35,4.2
2008,30.721,82.818,10,3.5
2008,24.869,97.78,10,5
2008,34.114,69.386,10,3.1
2008,30.822,83.347,10,3.6
2008,30.53,83.171,10,4
2008,30.461,82.968,10,4
2008,36.233,86.937,10,3.6
2008,30.815,83.157,10,3.7
2008,30.777,83.469,15.5,4.5
2008,30.908,83.706,10,3.5
2008,30.589,83.289,10,3.7
2008,24.765,97.655,10,4
2008,30.531,83.068,10,3.8
2008,30.635,83.276,10,3.5
2008,30.755,83.44,10,5
2008,36.131,97.616,35,3.4
2008,30.73,83.388,10,3.6
2008,30.725,83.131,10,3.7
2008,30.759,83.302,10,3.5
2008,26.035,95.676,99.9,4.3
2008,11.053,91.673,10,4.8
2008,30.562,83.313,10,4.3
2008,36.32,71.232,126.2,4.1
2008,13.569,93.337,10,4
2008,10.734,91.732,10,4.1
2008,30.639,83.171,10,3.8
2008,30.734,83.386,10,4.9
2008,10.915,91.803,10,4.5
2008,30.771,83.426,24.4,4.2
2008,30.631,83.318,10,4.5
2008,36.438,70.836,182.6,3.9
2008,30.545,83.247,10,4
2008,30.64,83.251,10,4.4
2008,30.927,83.401,10,4.2
2008,12.021,92.406,25.9,4.4
2008,36.547,71.056,202.5,4.4
2008,30.615,83.131,10,3.6
2008,30.823,83.609,10,4
2008,30.349,83.793,10,3.7
2008,33.59,69.458,91.7,3.2
2008,30.648,82.84,10,3.6
2008,30.666,83.358,31.8,4.7
2008,27.149,92.012,50.7,4.2
2008,30.85,83.544,10,4.2
2008,30.787,83.313,10,4.1
2008,30.796,83.512,10,4.6
2008,30.992,83.653,10,4.4
2008,30.659,83.284,10,5
2008,30.77,83.353,21.6,3.6
2008,36.601,71.317,115.7,4.5
2008,30.635,83.137,35.8,3.7
2008,30.361,82.668,10,3.6
2008,30.644,83.239,29.4,4.2
2008,30.844,83.524,3.3,4.3
2008,30.781,83.294,10,3.7
2008,30.688,83.311,10,4.6
2008,30.794,83.322,10,3.6
2008,30.874,83.509,10,4
2008,30.708,83.248,10,3.8
2008,30.584,83.326,10,4.1
2008,31.653,91.406,13.1,4.9
2008,30.736,83.214,20.4,3.8
2008,30.742,83.241,10,4.3
2008,30.64,83.27,10,4.3
2008,30.744,83.223,10,3.6
2008,30.639,83.042,10,3.8
2008,31.001,83.57,13,4
2008,30.928,83.473,21.4,5
2008,30.816,83.242,10,3.4
2008,31.028,83.442,10,3.3
2008,30.585,83.238,10,3.6
2008,30.634,83.285,10,5.1
2008,30.733,83.379,10,4.1
2008,30.769,83.563,10,3.5
2008,30.65,83.133,10,3.9
2008,30.778,83.292,10,4.4
2008,30.711,83.466,10,4.2
2008,30.684,83.446,10,4.2
2008,30.69,83.326,21.7,4.5
2008,30.506,83.273,10,4.6
2008,30.981,83.514,26,4.6
2008,30.831,83.523,10,5.2
2008,30.749,83.356,28.1,4.3
2008,30.797,83.38,10,5.2
2008,30.712,83.377,10,5
2008,30.901,83.52,12,6.7
2008,36.742,71.635,111.8,3.9
2008,8.961,92.209,25.7,4.3
2008,36.433,70.8,192.3,3.7
2008,22.447,92.537,46.7,4.7
2008,36.343,70.937,151.4,4.5
2008,36.665,76.945,96.8,4.6
2008,33.159,92.019,10,4
2008,24.756,97.675,21.2,3.9
2008,25.039,97.697,10,6
2008,24.862,97.82,37.3,4.9
2008,31.53,86.467,10,3.8
2008,33.16,92.211,10,4
2008,30.077,80.013,15.5,4.2
2008,4.697,95.759,98.1,4.4
2008,34.72,73.258,52.9,3.5
2008,35.029,81.304,10,4
2008,36.404,71.01,221,4
2008,33.628,91.92,10,5.3
2008,34.677,73.222,72.2,3.4
2008,34.229,69.429,12.3,4.3
2008,34.321,69.423,10,4.1
2008,35.039,74.045,29.9,3.5
2008,30.185,77.836,10,3.8
2008,36.964,71.076,67.1,4
2008,32.425,92.015,10,3.5
2008,36.504,71.256,95.1,3.7
2008,35.624,81.717,10,4
2008,30.041,80.161,42.5,3.9
2008,10.901,91.644,10,4.3
2008,36.152,71.153,224.7,3.9
2008,36.403,71.09,108.1,3.9
2008,10.993,91.785,10,4.5
2008,10.873,91.803,10,4.3
2008,32.187,94.755,23.5,4.1
2008,26.795,97.093,35,4.5
2008,4.799,94.833,35,4.3
2008,36.547,71.472,90.7,5
2008,35.045,81.16,10,4.4
2008,10.887,91.69,10,4
2008,32.257,91.931,10,4.9
2008,11.013,91.846,10,4.7
2008,33.157,92.048,14.1,4.8
2008,33.197,92.278,37.2,4.5
2008,10.818,91.711,10,4.3
2008,10.775,91.803,10,4.2
2008,10.566,91.072,10,4.5
2008,10.859,91.843,10,4.5
2008,10.82,91.719,10,4.2
2008,10.985,91.79,10,5.3
2008,10.976,91.757,17.4,4.4
2008,10.876,91.635,10,4.5
2008,10.947,91.711,13,5.7
2008,10.881,91.734,10,4.3
2008,10.862,91.823,18.4,4.2
2008,10.933,91.683,28.5,4.5
2008,10.866,91.79,10,4.3
2008,10.737,91.474,10,4.1
2008,10.77,91.504,10,4.2
2008,11.025,91.757,29.5,5.3
2008,10.913,91.777,10,4.4
2008,10.788,91.673,10,4.2
2008,11.055,91.814,20,6.2
2008,35.208,81.426,10,3.9
2008,31.812,83.934,10,4.8
2008,35.348,81.672,28.3,3.7
2008,4.893,95.021,67.3,4.5
2008,24.969,96.49,3.8,4
2008,36.453,71.101,121.5,4.5
2008,5.256,94.096,35,4.2
2008,5.298,92.819,35,4.9
2008,36.622,71.146,211.2,4.4
2008,36.816,71.376,103.3,4
2008,35.796,81.476,10,3.5
2008,34.633,82.783,10,3.9
2008,36.328,69.853,149.2,4.4
2008,36.471,70.404,204.8,4.7
2008,33.118,91.969,10,5
2008,10.821,91.693,10,4.8
2008,33.217,92.07,10,3.6
2008,33.311,92.083,10,4.5
2008,13.865,93.581,35,5.2
2008,36.454,70.267,210.2,3.6
2008,13.694,93.145,72.7,4.3
2008,36.602,70.896,162,3.5
2008,35.261,75.893,43.7,4.1
2008,4.106,95.732,56.1,4.2
2008,36.431,70.782,195.3,4.1
2008,29.538,81.623,29.5,4.1
2008,36.509,71.117,200.6,3.9
2008,36.504,71.294,103,3.9
2008,35.544,81.415,10,3.5
2008,36.576,71.345,207.1,4.5
2008,36.449,70.745,197.3,3.4
2008,36.503,71.27,102.9,4.4
2008,28.516,86.295,10,3.8
2008,35.496,70.388,84.1,4.8
2008,17.644,74.166,45,4.5
2008,4.494,94.694,35,4.2
2008,35.321,81.202,10,3.4
2008,23.582,94.596,86.7,3.9
2008,32.288,85.173,17.3,4.7
2008,36.515,70.896,184.6,4.5
2008,36.619,71.168,201.9,4.4
2008,23.577,94.642,94.2,5.2
2008,33.326,91.906,10,3.5
2008,21.787,94.272,67.9,4.4
2008,36.705,71.53,167.4,4.6
2008,36.549,71.071,226.3,4.1
2008,33.241,92.226,44.7,4
2008,22.973,94.006,40.3,4
2008,24.788,90.536,17.5,4.8
2008,10.326,93.138,84.4,4.8
2008,12.965,92.557,11.5,4.1
2008,10.653,91.704,10,4.4
2008,11.611,91.659,11.6,5.1
2008,10.738,91.914,24.3,4.5
2008,22.899,94.416,103.8,4.2
2008,4.57,95.126,83.1,4.5
2008,33.695,88.477,58.5,3.6
2008,12.784,92.026,35,4.5
2008,4.555,94.459,35,4.2
2008,10.701,91.694,10,4.6
2008,6.02,94.465,90.4,4.2
2008,10.776,91.778,25.5,4.1
2008,29.93,95.204,10,4.7
2008,10.786,91.749,36.1,4.8
2008,30.603,94.822,10,3.9
2008,36.656,71.084,204.5,4.8
2008,33.261,92.223,10,4
2008,24.56,93.454,52.9,3.8
2008,36.363,71.427,108.5,4.1
2008,36.522,70.779,180.9,3.9
2008,10.248,90.325,10,3.6
2008,28.836,95.845,39.1,4.1
2008,13.417,92.906,22.5,3.8
2008,36.142,70.508,127,4.7
2008,36.508,70.25,213.2,4.3
2008,13.017,93.262,28.3,4
2008,25.049,95.066,103.8,4.4
2008,36.386,81.578,10,3.9
2008,35.718,81.817,40,4.5
2008,36.67,76.814,80.5,3.2
2008,35.674,81.579,13.5,3.6
2008,33.17,91.989,4.9,3.4
2008,33.032,92.015,10,3.8
2008,33.208,91.903,10,3.5
2008,33.207,92.062,10,3.7
2008,33.171,92.079,20.3,5.3
2008,5.022,94.663,53,4.5
2008,32.931,86.788,10,3.9
2008,33.697,89.206,10,4.2
2008,4.688,94.628,35,4.4
2008,33.325,92.727,10,3.5
2008,10.676,92.005,10,4.2
2008,36.551,71.39,113.1,4.3
2008,36.032,77.309,57.9,3.7
2008,27.419,92.021,61.1,4.1
2008,10.547,91.625,10,4.3
2008,10.646,91.767,10,4.5
2008,35.294,69.561,10,4.6
2008,36.85,71.34,101.4,4.6
2008,30.597,83.684,10,3.8
2008,34.528,73.886,35,3.7
2008,36.563,71.346,108.9,4.1
2008,10.768,91.733,10,4.5
2008,35.397,69.583,31.5,4.8
2008,36.509,71.232,210.8,4.2
2008,26.707,96.538,129,3.7
2008,35.248,81.273,10,3.9
2008,35.256,81.57,25.6,4.4
2008,5.396,92.968,30.2,4.6
2008,22.665,94.352,100.1,3.9
2008,10.73,91.826,10,4.6
2008,10.902,91.099,10,4
2008,34.322,80.483,10,3.7
2008,34.285,80.526,10,3.5
2008,10.581,91.615,10,3.8
2008,36.42,69.876,222.7,4.1
2008,10.742,91.695,10,5
2008,25.972,95.33,72,4.9
2008,10.73,91.833,35,4
2008,13.295,93.742,10,3.6
2008,32.297,85.206,10,3.5
2008,26.979,89.734,25.8,4
2008,11.018,91.95,50.5,4.3
2008,5.592,93.175,35,4.4
2008,36.25,69.995,63.7,3.6
2008,24.39,88.481,35,4.2
2008,35.319,72.276,119.1,3.8
2008,11.061,92.369,10,4
2008,33.467,75.942,56.6,3.5
2008,33.144,91.995,10,4
2008,33.182,92.143,10,3.5
2008,10.18,91.601,35,4.4
2008,35.164,81.177,10,4.7
2008,29.325,96.321,35,4.7
2008,35.015,81.06,10,3.8
2008,35.777,88.36,10,5.2
2008,36.505,69.892,252.1,3.6
2008,33.529,71.681,53,3.7
2008,12.259,94.344,35,4.1
2008,36.508,71.113,97.8,3.7
2008,7.527,94.23,35,4.3
2008,7.647,94.464,35,4.3
2008,7.732,94.491,48.8,4.6
2008,7.674,94.462,51.8,4.3
2008,7.475,94.497,45.2,3.8
2008,10.841,91.605,10,4.5
2008,7.523,94.375,129,4.2
2008,35.788,88.358,10,3.4
2008,10.709,91.805,27.3,4.3
2008,10.866,91.734,20.4,4.6
2008,10.876,91.722,24.7,4
2008,10.843,91.68,10,4.4
2008,35.658,88.307,10,5.5
2008,10.838,91.819,10,4.4
2008,35.711,88.343,10,5
2008,10.597,91.477,10,4.2
2008,10.486,91.151,10,4.3
2008,10.696,91.552,10,4.1
2008,10.501,91.449,10,4.2
2008,10.761,91.703,25.1,4.3
2008,10.926,91.749,10,4
2008,11.282,91.813,10,4.1
2008,10.75,91.64,23,5.2
2008,10.837,91.542,10,3.8
2008,10.57,91.537,10,4.1
2008,10.576,91.377,10,4.3
2008,11.003,91.728,24.1,5
2008,10.943,91.748,13.6,4.3
2008,10.892,91.928,10,4.1
2008,10.753,91.755,21.5,4.4
2008,10.988,91.788,10,3.9
2008,10.934,91.945,10,4.1
2008,10.919,92.075,10,4.1
2008,10.889,91.998,28.5,4.7
2008,10.608,91.444,10,3.8
2008,10.888,92.056,10,4
2008,10.812,91.866,10,3.9
2008,10.693,91.839,10,3.9
2008,10.677,91.673,10,4.8
2008,10.576,91.565,10,3.9
2008,10.917,92.114,10,3.8
2008,10.909,92.102,10,4
2008,10.409,91.146,10,4.2
2008,10.902,91.925,20,5.4
2008,10.66,91.455,10,3.9
2008,10.695,91.735,10,3.9
2008,10.586,91.56,10,3.7
2008,10.713,91.514,10,4.5
2008,10.83,91.788,9.7,4.7
2008,10.667,91.597,10,3.7
2008,10.512,91.424,10,3.9
2008,10.727,91.707,10,4.9
2008,10.66,91.609,10,4.5
2008,10.758,91.593,14.1,4.4
2008,10.739,91.696,10,4.6
2008,10.833,91.786,22.5,3.9
2008,10.762,91.803,10,4.5
2008,10.847,91.712,15,6.1
2008,11.19,92.304,10,4.4
2008,11.199,92.701,10,3.9
2008,10.741,91.555,10,4.1
2008,10.664,91.568,10,4.2
2008,10.753,91.85,24.5,4.4
2008,10.958,91.836,10,4.4
2008,10.684,91.838,10,4
2008,10.822,91.769,10,4.1
2008,10.839,91.717,10,4.2
2008,10.862,91.683,5,4.9
2008,10.771,91.784,17.9,4.7
2008,10.394,91.311,10,4
2008,10.356,91.326,10,4.1
2008,10.873,91.899,29,5.1
2008,4.76,95.112,54.7,4.6
2008,36.134,81.568,10,3.4
2008,10.308,91.308,10,3.7
2008,10.722,91.548,10,3.9
2008,10.918,91.521,2.1,3.8
2008,11.01,91.856,10,3.8
2008,10.79,91.626,12.3,4.2
2008,10.88,91.702,10,4
2008,10.576,91.34,10,4
2008,10.651,91.426,10,3.8
2008,10.795,91.72,21.9,4.7
2008,10.717,91.581,10,4.1
2008,10.589,91.353,10,4
2008,10.822,91.682,24.4,4.4
2008,10.792,91.729,10,4.3
2008,10.882,91.787,10,4.9
2008,10.773,91.581,10,4
2008,36.149,71.899,120.4,4.9
2008,10.892,91.782,25.7,5
2008,25.38,96.585,35,4.6
2008,35.565,81.312,10,3.6
2008,10.868,91.712,10,3.9
2008,10.786,91.631,10,3.9
2008,10.128,90.447,10,3.7
2008,10.63,91.254,10,3.8
2008,10.516,91.203,10,3.7
2008,9.853,90.178,10,4
2008,10.841,91.724,10,4.5
2008,11.263,92.444,10,3.9
2008,10.849,91.709,10,4.5
2008,11.008,92.026,10,3.5
2008,10.736,91.535,10,4.5
2008,10.15,91.468,10,4.4
2008,10.854,91.78,10,4.7
2008,10.73,91.526,10,4.1
2008,11.353,92.535,10,4.4
2008,33.208,92.131,10,4.4
2008,10.821,91.696,10,4.4
2008,10.89,92.003,10,5.2
2008,10.894,91.777,17,5.9
2008,10.849,91.788,10,4.3
2008,10.946,91.814,10,4.5
2008,10.904,91.789,10,4.4
2008,5.358,94.079,35,4.5
2008,11.005,91.824,17,6.6
2008,29.086,69.556,8.7,4.5
2008,32.936,95.369,10,4.1
2008,9.418,93.122,85.1,4.8
2008,36.224,69.895,147.5,4.3
2008,23.462,94.615,124.2,4.2
2008,4.694,94.678,35,4.5
2008,36.039,69.876,83.2,3.4
2008,35.283,81.082,35,3.2
2008,29.677,68.584,30.8,4.6
2008,35.79,81.614,10,3.5
2008,28.429,85.681,66.1,3.7
2008,33.247,92.116,10,3.7
2008,36.636,71.266,113.1,3.9
2008,37.053,71.581,109.8,4.4
2008,36.474,70.234,222.9,5.1
2008,33.375,92.27,10,3.4
2008,33.233,92.165,10,4.3
2008,27.863,85.714,12.9,4.1
2008,36.501,71.126,215.4,4.4
2008,36.499,71.304,226,4.1
2008,33.35,92.07,44.7,3.8
2008,33.364,92.059,43.8,4.5
2008,33.223,92.086,38.2,4
2008,33.305,92.099,36.5,4.9
2008,33.328,92.108,46.3,3.4
2008,6.791,92.701,35.3,5.1
2008,33.263,92.439,31,4
2008,36.505,71.134,109.1,4
2008,23.421,94.522,115.8,4.6
2008,33.291,92.009,10,3.8
2008,33.324,92.458,10,3.8
2008,33.205,92.016,44.4,5.2
2008,33.29,92.153,10,4.9
2008,35.289,91.27,10,5.4
2008,4.094,96.517,40,4.7
2008,36.425,70.744,193.1,4.9
2008,33.207,92.257,10,3.8
2008,4.886,95.606,35,4.2
2008,28.692,82.061,35,3.7
2008,32.97,76.371,36.3,4.3
2008,29.459,81.083,29,4.6
2008,29.945,89.891,10,4.5
2008,36.557,71.45,210.2,4.2
2008,36.4,71.1,129.3,3.8
2008,36.705,70.722,131.7,3.7
2008,33.274,92.155,10,3.2
2008,35.114,81.182,10,3.4
2008,36.275,70.363,169.7,4.4
2008,28.379,95.245,10,4.1
2008,6.296,95.441,205.6,4.1
2008,33.389,92.498,10,3.7
2008,11.078,92.864,10,4.2
2008,33.003,91.992,10,3.6
2008,33.15,91.961,10,3.3
2008,28.211,86.722,10,3.7
2008,36.576,71.272,225,3.7
2008,33.209,92.142,46.1,3.7
2008,37.077,71.86,117.6,4.4
2008,33.223,92.314,10,4
2008,33.159,92.09,10,5.3
2008,33.242,92.087,10,4.9
2008,33.176,92.081,10,5.1
2008,32.8,92.345,10,3.9
2008,33.116,91.945,10,4.7
2008,33.182,91.961,10,5.4
2008,36.165,71.186,80.5,3.4
2008,36.356,70.574,208.9,3.6
2008,33.1,92.221,37.2,3.8
2008,33.245,92.177,33.6,3.9
2008,24.571,97.565,9.4,4.1
2008,28.218,93.346,31.8,4.3
2008,33.254,92.228,43.9,3.4
2008,33.185,92.137,42,4.1
2008,33.284,92.178,10,3.3
2008,33.172,92.101,10,3.6
2008,33.124,92.119,10,3.9
2008,32.447,85.243,10,5.1
2008,33.233,91.848,10,3.2
2008,33.169,92.116,10,5.2
2008,36.497,70.69,195.4,4.7
2008,36.83,69.481,35,3.3
2008,30.67,83.79,10,3.8
2008,34.434,82.804,10,3.6
2008,36.819,71.073,210.7,4.5
2008,30.649,83.748,10,3.6
2008,13.183,92.654,35,4.4
2008,35.074,81.357,10,3.7
2008,24.492,95.561,10,4.2
2008,5.357,94.411,35,4.6
2008,36.448,70.945,189.4,4
2008,24.702,84.964,11.4,3.8
2008,36.113,69.585,159.2,3.7
2008,29.606,68.297,42.2,4.2
2008,36.613,71.538,146.7,4.6
2008,34.323,81.747,46.7,4.2
2008,36.109,69.445,157,3.6
2008,34.434,80.242,10,3.4
2008,37.04,71.812,153.5,4.9
2008,26.666,96.784,35,4
2008,35.363,80.814,10,3.5
2008,36.766,70.52,288.6,4.4
2008,36.478,71.006,224.5,4
2008,36.325,71.018,137.2,4.1
2008,36.48,71.063,163,4.6
2008,10.234,91.573,21.1,4.8
2008,35.256,81.504,10,3.3
2008,4.401,96.371,25.5,4.4
2008,35.805,78.503,98.6,3.6
2008,5.35,94.233,45.3,4.5
2008,13.257,95.292,35,4
2008,32.586,76.087,45.9,3.5
2008,23.409,94.759,122.1,4.1
2008,26.308,91.791,45.5,4.5
2008,36.643,71.779,129.3,3.7
2008,36.746,71.313,83.6,4.1
2008,35.525,81.538,10,3.3
2008,33.075,83.032,35,3.2
2008,22.812,94.122,78.9,3.5
2008,29.087,85.37,35,3.6
2008,5.487,94.524,52,4.9
2008,36.669,71.346,190.3,4.3
2008,22.259,94.219,65.5,3.9
2008,36.424,70.923,125.4,4.2
2008,36.051,70.784,102.9,4.2
2008,35.259,81.262,10,4
2008,28.959,88.999,10,4.4
2008,36.52,71.011,212,3.7
2008,33.438,75.955,11.5,3.4
2008,29.679,88.529,10,3.7
2008,4.822,93.038,22,4.4
2008,35.298,81.466,10,4
2008,35.306,81.407,10,4.1
2008,6.124,93.009,35,3.6
2008,35.524,81.8,10,3.6
2008,35.735,81.742,10,3.5
2008,36.498,71.289,97,3.7
2008,37.107,71.821,150.5,4.3
2008,5.461,92.802,35,4.3
2008,24.352,95.077,133.1,4.4
2008,12.271,93.205,32.3,4.4
2008,32.731,75.825,35,3.8
2008,36.5,70.948,188.8,4.7
2008,35.491,81.702,10,3.6
2008,27.8,83.922,10,3.7
2008,35.677,81.629,10,4.6
2008,4.453,95.923,121,4.4
2008,5.12,94.211,46.2,4.4
2008,35.3,81.041,10,3.6
2008,36.97,71.619,125.4,4.2
2008,5.015,95.826,35,4
2008,18.606,96.242,10,4
2008,36.154,70.586,98.5,4.1
2008,34.961,81.657,10,3.7
2008,35.061,81.388,10,3.5
2008,30.525,95.532,10,3.6
2008,35.227,81.493,10,4.4
2008,35.551,81.515,10,3.9
2008,35.1,81.754,10,3.5
2008,35.318,81.432,10,4
2008,35.483,81.672,10,4.3
2008,35.565,81.377,10,3.5
2008,24.309,96.029,67.6,4.4
2008,36.083,71.104,106.9,3.9
2008,4.5,96.695,35,4.1
2008,10.077,92.829,63.4,4.4
2008,36.391,70.342,204.5,3.8
2008,36.549,71.355,120.3,4.3
2008,36.439,70.607,195.6,4.6
2008,33.748,67.687,98.8,3.2
2008,35.62,82.042,10,3.6
2008,35.269,81.238,10,3.3
2008,37.068,71.947,155.4,3.6
2008,27.001,92.536,106.1,3.5
2008,35.243,81.138,10,4.4
2008,4.676,95.089,35,5.4
2008,35.973,70.757,93.4,4.2
2008,35.291,81.212,10,4.1
2008,35.318,81.395,10,4.2
2008,35.212,81.207,10,4.2
2008,36.408,70.748,218.1,5.4
2008,34.903,80.405,35,3.5
2008,36.463,70.197,227.1,4.5
2008,36.428,70.413,205.5,4.2
2008,4.522,94.853,35,4.4
2008,35.665,81.673,10,3.2
2008,33.06,76.116,44.7,4.4
2008,27.622,92.758,67.5,4.3
2008,36.63,71.057,196.9,3.6
2008,35.523,81.727,10,3.6
2008,5.105,93.37,35,3.7
2008,35.899,69.768,122.3,4.1
2008,32.322,85.277,35,3.5
2008,36.399,70.558,209.5,3.9
2008,24.005,91.209,30.6,3.9
2008,36.618,71.218,221.7,4
2008,36.338,84.55,10,3.7
2008,5.507,94.703,35,5
2008,36.293,69.048,54.7,4.2
2008,36.341,71.414,118.4,4.1
2008,36.208,71.088,93.6,3.6
2008,36.857,77.237,112.3,4.9
2008,36.694,70.144,184.6,4
2008,32.734,85.262,35.3,3.6
2008,35.101,81.261,10,4.9
2008,35.115,81.358,10,3.9
2008,21.463,94.577,96.9,4
2008,26.1,92.046,35,3.6
2008,6.987,92.442,29.5,4.7
2008,34.198,74.042,35,3.9
2008,35.248,81.445,10,4
2008,35.288,81.162,10,3.7
2008,11.398,92.52,35,4.4
2008,37.171,71.744,131.3,3.8
2008,14.512,93.715,36.1,4.6
2008,36.781,71.321,110.2,3.9
2008,35.25,81.644,10,3.6
2008,4.712,94.087,35,4.4
2008,37.091,71.763,142.7,3.5
2008,35.207,81.513,10,3.9
2008,5.192,94.556,35,4
2008,29.869,68.592,35,3.6
2008,24.562,97.807,35,4.2
2008,35.522,81.61,10,4.1
2008,12.221,92.551,35,4.5
2008,36.463,71.025,199.6,4.1
2008,24.618,97.805,35,4
2008,35.301,81.728,10,3.7
2008,30.254,70.734,10,4.4
2008,8.087,91.682,35,3.9
2008,34.962,81.448,10,3.9
2008,6.83,92.955,10,3.9
2008,32.551,73.252,10,3.7
2008,10.373,91.628,20.6,4.2
2008,37.021,69.353,66.3,3.7
2008,32.642,85.164,10,3.6
2008,32.624,85.321,26.4,4.3
2008,35.583,81.708,10,3.7
2008,6.393,95.492,212.4,4.2
2008,35.64,81.484,10,3.3
2008,13.704,93.197,35,3.8
2008,32.625,85.227,10,5
2008,5.26,94.316,69.8,4.7
2008,36.437,70.968,183.6,4.2
2008,35.006,81.284,13.9,3.7
2008,36.671,70.604,269.6,3.8
2008,32.022,95.167,10,4
2008,36.419,71.331,113.6,4.1
2008,8.235,91.733,35.8,4.5
2008,35.12,81.173,10,4.5
2008,36.435,70.776,180.5,4.2
2008,35.228,81.644,10,3.6
2008,9.466,93.361,126.9,3.9
2008,36.989,72.016,158.6,3.6
2008,23.942,94.477,98.8,4.3
2008,30.309,83.689,10,3.6
2008,35.525,81.793,10,3.8
2008,35.241,81.585,10,3.6
2008,36.479,71.348,115.9,4.3
2008,35.022,81.158,10,5
2008,35.151,81.396,10,4.1
2008,35.157,81.483,10,3
2008,36.628,71.201,219.7,4.6
2008,35.418,81.307,10,3.6
2008,8.203,91.875,35,4.6
2008,8.338,91.86,35,5.1
2008,8.264,91.78,35,5.1
2008,36.445,70.587,214.1,3.8
2008,26.07,92.244,43.8,4.6
2008,34.208,74.094,61.8,3.4
2008,35.543,81.836,10,4.3
2008,36.778,71.121,206.2,3.3
2008,35.243,81.278,10,3.3
2008,5.226,94.752,60.4,4.7
2008,34.963,81.598,10,3.3
2008,27.682,86.825,10,3.4
2008,35.248,81.399,10,3.4
2008,35.183,80.927,10,3.4
2008,11.613,93.144,35,3.9
2008,35.001,81.309,10,3.3
2008,35.117,81.312,10,3.5
2008,36.565,71.305,167.7,4
2008,35.731,81.732,10,3.4
2008,36.493,70.945,188.3,3.9
2008,36.623,70.575,180.8,4.6
2008,35.215,81.306,10,3.8
2008,32.455,85.214,10,4.7
2008,14.505,92.891,10,4.3
2008,8.7,93.404,10,4.2
2008,31.49,74.633,49.4,3.3
2008,36.553,71.285,168.8,3.5
2008,28.373,83.357,27.6,3.3
2008,12.563,92.663,58.6,3.7
2008,22.768,92.428,39.5,4.2
2008,35.411,81.344,10,3.4
2008,36.548,70.886,217.4,4.6
2008,35.965,72.46,35,4
2008,23.147,70.445,10,3.8
2008,37.16,72.289,181.7,3.9
2008,4.456,97.763,35,4.2
2008,35.736,82.016,10,3.7
2008,6.364,92.852,10,3.8
2008,22.553,94.376,101.1,3.9
2008,36.095,81.734,10,3.5
2008,33.238,75.922,65.2,3.5
2008,37.166,71.949,153.5,4.6
2008,35.365,81.395,10,3.7
2008,35.601,81.359,10,3.6
2008,35.739,81.567,10,3.3
2008,34.745,81.796,10,3.4
2008,35.794,81.858,10,3.5
